Order_ID,Order_Date,Customer_ID,Customer_Name,City,Product_Category,Product_Name,Sales_Channel,Quantity,Unit_Price,Discount_%,Total_Sales,Customer_Rating
ORD11923,2025/01/10,CUST6478,Rahul,Pune,Beverages,Milk,Offline,6,103.77,15,529.23,2.0
ORD11924,19-09-2025,CUST4768,Anil,Mumbai,Beverage,Cake,Online,6,139.31,25,626.89,2.0
ORD11925,2025/03/20,CUST1900,Vijay,Bangalore,Beverages,Chips,Web,9,199.67,25,1347.77,2.0
ORD11926,2025/02/07,CUST6312,Ravi,Pune,Snacks,Milk,Store,1,253.99,0,253.99,3.0
ORD11927,17 May 2025,CUST3560,Ravi,Chennai,Beverage,Milk,Online,5,474.23,15,2015.48,1.0
ORD11928,30 Apr 2025,CUST1349,Ravi,Chennai,Frozen Foods,Soft Drink,Offline,4,414.7,25,1244.1,3.0
ORD11929,08 Jun 2025,CUST6864,Priya,Pune,Snacks,Soft Drink,Mobile App,8,72.84,25,437.04,3.0
ORD11930,29-04-2025,CUST9789,Kiran,Chennai,Frozen Foods,Juice,Mobile App,7,77.76,15,462.67,1.0
ORD11931,09-03-2025,CUST7314,Ravi,Chennai,Frozen Foods,Soft Drink,Mobile App,5,93.84,10,422.28,
ORD11932,24-08-2025,CUST1621,Priya,HYD,Snacks,Bread,Online,7,31.51,20,176.46,5.0
ORD11933,02 Aug 2025,CUST9813,Sita,Bangalore,Snacks,Bread,Web,8,418.91,20,2681.02,1.0
ORD11934,20 Jul 2025,CUST6772,Sita,HYD,Bakery,Bread,Web,2,215.66,20,345.06,5.0
ORD11935,02-11-2025,CUST8841,Rahul,Hyderabad City,Bakery,Juice,Online,7,384.2,20,2151.52,4.0
ORD10319,07-09-2025,CUST6762,Ravi,Mumbai,Beverage,Soft Drink,Online,5,234.77,25,880.39,2.0
ORD11937,25 Apr 2025,CUST7082,Ravi,HYD,Frozen Foods,Bread,Web,7,309.76,20,1734.66,5.0
ORD11938,26 May 2025,CUST9631,Anil,Mumbai,Dairy,Soft Drink,Web,8,146.45,0,1171.6,4.0
ORD11939,2025/10/15,CUST7589,Vijay,Bangalore,Beverage,Soft Drink,Offline,6,226.93,10,1225.42,3.0
ORD11940,15 Feb 2025,CUST6670,Ravi,Mumbai,Beverage,Cake,Offline,3,27.8,0,83.4,5.0
ORD11941,29 Aug 2025,CUST2773,Vijay,Hyderabad City,Dairy, Bread ,Online,4,67.72,15,230.25,4.0
ORD11942,2025/10/08,CUST6521,,Chennai,Snacks,Soft Drink,Online,1,86.48,10,77.83,3.0
ORD11943,01 Jun 2025,CUST7577,Ravi,Pune,Beverages,Chips,Store,10,460.83,5,4377.89,4.0
ORD11944,2025/03/11,CUST1450,Sneha,Hyderabad,Bakery, Bread ,Online,5,139.39,5,662.1,1.0
ORD11945,10-06-2025,CUST7762,Priya,Chennai,Beverage,Bread,Mobile App,8,351.99,25,2111.94,4.0
ORD11946,20 Mar 2025,CUST8411,Vijay,Chennai,Frozen Foods,Cookies,Mobile App,10,403.25,5,3830.88,2.0
ORD11947,26-03-2025,CUST2672,,Hyderabad City,Beverage,Bread,Online,5,38.7,15,164.47,4.0
ORD11948,23 Sep 2025,CUST6518,Ravi,HYD,Dairy,Soft Drink,Mobile App,3,390.66,20,937.58,1.0
ORD11949,30 Dec 2025,CUST1551,Sita,Mumbai,Beverages,Bread,Mobile App,8,273.06,10,1966.03,4.0
ORD11950,2025/03/13,CUST3444,Sneha,Bengaluru,Bakery,Ice Cream,Store,3,27.11,5,77.26,3.0
ORD11951,08 Apr 2025,CUST2800,Sita,Hyderabad,Frozen Foods,Cake,Offline,2,164.1,0,328.2,1.0
ORD11952,14 Jul 2025,CUST1401,Sita,Bengaluru,Dairy,Soft Drink,Online,4,341.38,15,-1160.69,1.0
ORD11953,18 Oct 2025,CUST8965,Sita,Mumbai,Bakery,Milk,Store,7,479.08,25,2515.17,3.0
ORD11954,2025/04/19,CUST2696,Sita,Bengaluru,Snacks,Bread,Web,5,64.75,0,323.75,1.0
ORD11955,24 Dec 2025,CUST9230,Anil,Chennai,Dairy,Soft Drink,Online,10,340.89,10,3068.01,1.0
ORD11956,21-05-2025,CUST2713,Sneha,Bengaluru,Beverage,Ice Cream,Mobile App,9,240.21,5,2053.8,2.0
ORD11957,31-08-2025,CUST8368,Kiran,Bengaluru,Beverage,Cake,Store,1,238.4,10,214.56,2.0
ORD11958,11 Nov 2025,CUST5733,,HYD,Beverages,Bread,Mobile App,2,359.85,15,611.75,5.0
ORD11959,06-02-2025,CUST1745,,Chennai,Dairy,Milk,Mobile App,8,188.28,0,1506.24,5.0
ORD11960,17-12-2025,CUST7490,,Hyderabad,Dairy,Juice,Web,5,215.36,0,1076.8,2.0
ORD10575,2025/08/14,CUST5450,Sneha,Bengaluru,Bakery,Ice Cream,Online,7,391.95,25,2057.74,5.0
ORD11962,29-11-2025,CUST8967,Sneha,Bangalore,Frozen Foods,Chips,Mobile App,8,403.01,0,3224.08,4.0
ORD11963,08 Jun 2025,CUST7932,Anil,Hyderabad,Snacks,Chips,Web,2,73.11,0,146.22,5.0
ORD11964,29-03-2025,CUST4726,Priya,Bangalore,Beverages,Soft Drink,Store,6,180.41,20,865.97,3.0
ORD11965,17 Oct 2025,CUST1434,Sneha,Bangalore,Frozen Foods,Cookies,Offline,3,129.83,0,389.49,
ORD11966,01-01-2025,CUST2829,Priya,Pune,Frozen Foods,Milk,Mobile App,7,490.37,5,3260.96,
ORD11967,21-08-2025,CUST6717,Priya,Mumbai,Beverage,Milk,Offline,8,364.48,5,2770.05,2.0
ORD11968,2025/03/20,CUST3037,Sneha,Pune,Bakery,Soft Drink,Mobile App,2,495.7,5,941.83,2.0
ORD11969,2025/01/18,CUST2989,Ravi,Mumbai,Beverages,Soft Drink,Web,4,415.88,15,1413.99,1.0
ORD11428,28 Oct 2025,CUST8337,Anil,Hyderabad,Snacks,Cookies,Web,7,165.08,5,1097.78,5.0
ORD11971,18 Nov 2025,CUST8789,Rahul,HYD,Frozen Foods,Chips,Store,4,307.66,5,1169.11,2.0
ORD11972,23 Jul 2025,CUST1878,Kiran,Hyderabad,Snacks,Milk,Online,1,178.05,20,142.44,4.0
ORD11973,26 Feb 2025,CUST5225,Ravi,Bengaluru,Frozen Foods,Cookies,Store,7,53.8,20,301.28,5.0
ORD11974,11-02-2025,CUST5963,Sita,Mumbai,Bakery,Chips,Store,9,265.76,25,1793.88,5.0
ORD11975,15 Dec 2025,CUST3045,Sneha,Pune,Frozen Foods,Bread,Mobile App,4,55.32,10,199.15,5.0
ORD11976,06 May 2025,CUST9688,Sneha,Hyderabad City,Beverages,Cookies,Online,7,53.7,5,357.11,1.0
ORD11977,11 Feb 2025,CUST1476,Sneha,Hyderabad City,Beverages,Soft Drink,Mobile App,2,326.28,25,489.42,2.0
ORD11978,01 Mar 2025,CUST8576,Sneha,Mumbai,Beverage,Juice,Online,6,458.27,20,2199.7,4.0
ORD11979,17-03-2025,CUST7591,Sita,Pune,Snacks,Bread,Offline,6,87.16,20,418.37,
ORD11980,05-11-2025,CUST7790,Vijay,Bengaluru,Beverage,Cookies,Web,3,469.42,10,1267.43,5.0
ORD11981,23-05-2025,CUST5218,Sneha,Hyderabad,Bakery,Juice,Store,2,55.71,5,105.85,4.0
ORD11150,2025/09/13,CUST7367,Sita,Hyderabad City,Dairy,Cookies,Store,10,343.91,25,2579.33,
ORD11983,09-11-2025,CUST8667,Kiran,Hyderabad City,Snacks,Soft Drink,Mobile App,1,362.35,10,326.12,2.0
ORD11984,2025/07/23,CUST6647,Ravi,Pune,Dairy,Bread,Offline,5,54.78,0,273.9,3.0
ORD11985,20-10-2025,CUST8396,Rahul,Bengaluru,Frozen Foods,Cookies,Online,2,290.88,25,436.32,3.0
ORD11986,03 Sep 2025,CUST8586,Anil,Mumbai,Snacks, Cake ,Online,9,224.33,10,1817.07,
ORD11987,2025/10/12,CUST9325,Kiran,Hyderabad City,Bakery,Chips,Offline,9,40.62,15,310.74,1.0
ORD11988,23 Nov 2025,CUST9547,Kiran,Bangalore,Snacks,Bread,Offline,3,403.7,0,1211.1,
ORD11989,28 Apr 2025,CUST8359,Sneha,Hyderabad,Bakery,Ice Cream,Web,3,108.27,15,276.09,1.0
ORD11990,2025/08/29,CUST2084,Sita,Hyderabad City,Bakery,Milk,Web,7,385.78,5,2565.44,3.0
ORD11991,16 Feb 2025,CUST5193,,Hyderabad City,Beverages,Cookies,Mobile App,1,266.37,20,213.1,5.0
ORD11992,17 Apr 2025,CUST9666,,Bangalore,Snacks, Juice ,Offline,8,84.63,5,643.19,2.0
ORD11993,16-12-2025,CUST1493,Priya,HYD,Dairy,Cake,Mobile App,4,295.67,15,1005.28,2.0
ORD11994,2025/08/05,CUST7124,Sneha,Bengaluru,Beverage,Cake,Online,5,24.44,5,116.09,3.0
ORD11995,19-07-2025,CUST2635,Sneha,Chennai,Frozen Foods, Cake ,Online,9,157.95,25,1066.16,1.0
ORD11996,03-06-2025,CUST6207,Sneha,Hyderabad,Frozen Foods,Milk,Store,10,82.21,0,822.1,1.0
ORD11997,28 Jul 2025,CUST3664,Sneha,Hyderabad City,Frozen Foods,Bread,Store,3,360.01,10,972.03,2.0
ORD11998,16 Jun 2025,CUST6014,Anil,Pune,Dairy,Cake,Offline,4,187.92,10,676.51,
ORD11999,13-12-2025,CUST8133,,Hyderabad City,Dairy,Soft Drink,Mobile App,6,392.62,10,2120.15,
ORD12000,10 Oct 2025,CUST1325,Kiran,Bengaluru,Beverage,Bread,Store,8,152.65,20,-976.96,2.0
ORD12001,17-09-2025,CUST7028,Vijay,Chennai,Frozen Foods,Juice,Web,5,416.87,5,1980.13,2.0
ORD12002,06 Jul 2025,CUST2752,,Bangalore,Dairy,Cookies,Store,8,174.16,15,1184.29,1.0
ORD12003,25-04-2025,CUST2705,Priya,HYD,Dairy,Cake,Online,3,232.23,10,627.02,
ORD12004,02 Jul 2025,CUST3974,Vijay,HYD,Beverages,Chips,Offline,2,441.53,25,662.29,2.0
ORD12005,25 Sep 2025,CUST9457,Sneha,Bangalore,Snacks,Bread,Mobile App,7,346.76,0,2427.32,5.0
ORD12006,24 Feb 2025,CUST7454,Sita,Hyderabad,Beverages,Cake,Offline,10,80.79,0,807.9,3.0
ORD12007,06 Sep 2025,CUST2718,Rahul,Bengaluru,Beverages,Milk,Store,9,433.17,20,3118.82,
ORD12008,23-12-2025,CUST5869,Ravi,Bengaluru,Beverage,Chips,Mobile App,8,133.86,20,856.7,5.0
ORD12009,25 Nov 2025,CUST7980,Priya,Hyderabad City,Dairy,Ice Cream,Web,1,236.91,20,189.53,2.0
ORD12010,2025/04/29,CUST9444,Vijay,Bangalore,Bakery,Soft Drink,Store,1,469.61,25,352.21,3.0
ORD12011,17 Nov 2025,CUST6404,Ravi,Mumbai,Frozen Foods,Juice,Store,6,236.21,5,1346.4,4.0
ORD12012,02 Sep 2025,CUST2603,Priya,Pune,Dairy,Bread,Mobile App,1,254.63,25,190.97,4.0
ORD12013,18 Dec 2025,CUST3567,Anil,Hyderabad City,Beverages,Chips,Offline,1,256.13,20,204.9,5.0
ORD12014,2025/09/14,CUST1708,,Hyderabad City,Beverages,Bread,Online,10,309.93,5,2944.34,3.0
ORD12015,12 Mar 2025,CUST5665,Sneha,Pune,Beverages,Milk,Web,6,353.29,25,1589.81,1.0
ORD12016,28-01-2025,CUST1546,Kiran,Bangalore,Frozen Foods,Bread,Web,8,55.92,15,380.26,3.0
ORD12017,26 Jun 2025,CUST2206,Vijay,Bangalore,Dairy,Chips,Web,3,37.64,15,95.98,3.0
ORD12018,04 Jul 2025,CUST2527,Priya,Hyderabad City,Dairy,Juice,Online,3,71.73,20,172.15,
ORD12019,16-06-2025,CUST1432,Vijay,Chennai,Dairy,Soft Drink,Web,3,437.27,20,1049.45,
ORD12020,13 Oct 2025,CUST3065,Rahul,Mumbai,Beverages,Chips,Web,6,197.46,10,1066.28,1.0
ORD12021,2025/09/13,CUST2011,Vijay,Bengaluru,Frozen Foods,Ice Cream,Mobile App,4,131.4,5,499.32,2.0
ORD12022,24-09-2025,CUST1284,Anil,Hyderabad City,Frozen Foods,Juice,Offline,3,475.06,15,1211.4,5.0
ORD12023,2025/10/16,CUST1389,Rahul,HYD,Beverage,Chips,Online,8,391.16,0,3129.28,4.0
ORD12024,29-01-2025,CUST3987,Anil,HYD,Bakery,Chips,Offline,10,248.3,5,2358.85,4.0
ORD12025,18-12-2025,CUST6524,Sita,Bangalore,Snacks,Milk,Mobile App,7,395.93,20,2217.21,1.0
ORD12026,2025/03/30,CUST3979,Ravi,Pune,Snacks,Milk,Web,9,131.92,15,1009.19,3.0
ORD12027,2025/10/14,CUST3601,Vijay,Hyderabad,Snacks,Cake,Offline,9,468.1,0,4212.9,2.0
ORD12028,23 Oct 2025,CUST5435,Ravi,Pune,Dairy,Ice Cream,Online,7,195.52,20,1094.91,
ORD12029,02 Aug 2025,CUST4563,Ravi,Pune,Bakery,Ice Cream,Mobile App,5,460.07,10,2070.32,4.0
ORD12030,2025/08/29,CUST1866,,Mumbai,Snacks,Chips,Offline,10,150.84,10,1357.56,4.0
ORD12031,21 Sep 2025,CUST9399,Vijay,Hyderabad City,Dairy,Milk,Online,3,211.47,0,634.41,2.0
ORD12032,2025/07/13,CUST6483,Sita,Mumbai,Frozen Foods,Chips,Mobile App,8,55.78,20,356.99,1.0
ORD12033,06-01-2025,CUST2050,Sita,Hyderabad City,Dairy,Juice,Store,8,485.32,20,3106.05,
ORD12034,05-03-2025,CUST1295,Priya,HYD,Bakery,Cookies,Store,6,342.68,10,1850.47,4.0
ORD12035,12 Nov 2025,CUST7559,Priya,Pune,Snacks, Cake ,Web,2,246.21,25,369.31,
ORD12036,2025/09/03,CUST7111,Sita,Pune,Bakery,Chips,Mobile App,5,47.94,5,227.71,5.0
ORD12037,19 Mar 2025,CUST8683,Priya,Hyderabad,Snacks,Chips,Mobile App,2,63.96,20,102.34,1.0
ORD12038,05-07-2025,CUST4762,,Hyderabad City,Snacks,Chips,Online,5,291.37,5,1384.01,
ORD11381,30 Mar 2025,CUST4769,Vijay,Mumbai,Beverage,Cake,Store,8,343.73,25,2062.38,3.0
ORD12040,20 Aug 2025,CUST5225,Priya,Hyderabad City,Snacks,Milk,Web,7,338.29,25,1776.02,
ORD12041,26-05-2025,CUST4074,Rahul,Bangalore,Dairy,Bread,Store,1,471.76,25,353.82,1.0
ORD12042,2025/08/16,CUST9686,Sneha,Chennai,Beverage,Cake,Mobile App,2,376.9,15,640.73,1.0
ORD12043,2025/08/23,CUST1571,Ravi,Hyderabad,Beverages,Ice Cream,Web,7,267.78,0,1874.46,5.0
ORD12044,2025/03/29,CUST4425,Ravi,Hyderabad City,Beverage,Cake,Web,6,32.87,20,157.78,4.0
ORD12045,12-06-2025,CUST7093,Vijay,HYD,Bakery,Soft Drink,Web,2,63.45,0,126.9,5.0
ORD12046,06 Aug 2025,CUST4434,Rahul,Hyderabad,Frozen Foods,Milk,Mobile App,6,416.84,15,2125.88,
ORD12047,12 Apr 2025,CUST5336,Priya,Hyderabad City,Beverage,Chips,Store,1,444.68,5,422.45,4.0
ORD12048,11 Sep 2025,CUST9979,,HYD,Frozen Foods,Cookies,Store,3,414.87,20,995.69,4.0
ORD12049,2025/02/02,CUST3859,Vijay,Bangalore,Dairy,Ice Cream,Online,9,154.42,10,1250.8,3.0
ORD12050,2025/10/08,CUST1776,Vijay,Bengaluru,Beverage,Milk,Offline,7,57.69,5,383.64,5.0
ORD12051,2025/04/03,CUST9597,Vijay,Pune,Dairy,Juice,Web,9,268.87,20,1935.86,5.0
ORD12052,18 Jun 2025,CUST4490,Priya,Mumbai,Snacks,Ice Cream,Web,4,153.26,0,613.04,2.0
ORD12053,11-08-2025,CUST1445,Vijay,HYD,Beverages,Soft Drink,Web,10,120.22,15,1021.87,5.0
ORD12054,2025/09/28,CUST7587,Priya,Hyderabad City,Frozen Foods,Bread,Offline,6,215.42,0,1292.52,4.0
ORD12055,03-05-2025,CUST7205,,Hyderabad,Beverages,Juice,Offline,5,268.86,10,1209.87,1.0
ORD12056,03-06-2025,CUST2104,Anil,Mumbai,Frozen Foods,Cake,Offline,3,408.04,25,918.09,4.0
ORD12057,2025/08/22,CUST1234,Sneha,Pune,Bakery,Soft Drink,Offline,2,82.43,0,164.86,
ORD12058,07 Sep 2025,CUST7171,Ravi,Bangalore,Beverage,Juice,Mobile App,5,186.42,20,745.68,4.0
ORD12059,01-06-2025,CUST7246,Ravi,Mumbai,Bakery,Milk,Online,2,470.31,25,705.47,5.0
ORD12060,11 Jun 2025,CUST8356,Priya,Hyderabad,Beverage,Ice Cream,Offline,9,447.47,25,3020.42,3.0
ORD12061,10 Feb 2025,CUST3745,Anil,Bangalore,Frozen Foods,Milk,Offline,9,286.63,15,2192.72,
ORD12062,2025/04/17,CUST3231,Sneha,Mumbai,Bakery,Ice Cream,Web,8,466.14,25,2796.84,4.0
ORD12063,15 Mar 2025,CUST5401,Vijay,Pune,Snacks,Chips,Online,3,23.02,15,58.7,2.0
ORD12064,07 Dec 2025,CUST4976,Anil,Chennai,Dairy,Ice Cream,Offline,6,410.37,25,1846.67,4.0
ORD12065,29-11-2025,CUST8697,Vijay,Bangalore,Snacks,Chips,Offline,6,122.22,20,586.66,5.0
ORD12066,23 Apr 2025,CUST5170,Kiran,Hyderabad,Frozen Foods,Cookies,Offline,8,462.93,0,3703.44,2.0
ORD12067,2025/06/22,CUST2708,Sneha,HYD,Dairy,Bread,Mobile App,8,448.34,15,3048.71,3.0
ORD12068,03-10-2025,CUST7405,Rahul,Chennai,Dairy,Juice,Store,5,211.87,25,794.51,5.0
ORD11140,21 Sep 2025,CUST3671,Priya,Bengaluru,Bakery,Juice,Store,4,119.47,25,358.41,1.0
ORD12070,2025/10/01,CUST5571,,Hyderabad City,Dairy,Juice,Web,4,345.15,10,1242.54,5.0
ORD12071,31-07-2025,CUST2922,Rahul,Bangalore,Frozen Foods,Soft Drink,Store,1,128.19,5,121.78,1.0
ORD12072,12-07-2025,CUST1625,Anil,Hyderabad,Snacks,Juice,Web,1,173.82,20,139.06,1.0
ORD12073,2025/04/16,CUST3714,Priya,Pune,Snacks,Bread,Web,8,30.16,25,180.96,4.0
ORD12074,07 Jul 2025,CUST6580,Sneha,Chennai,Bakery,Cookies,Store,10,340.54,10,3064.86,4.0
ORD12075,08-07-2025,CUST2879,Rahul,Bengaluru,Bakery,Bread,Web,7,84.32,25,442.68,4.0
ORD12076,27-05-2025,CUST2010,Anil,Pune,Frozen Foods,Milk,Store,3,374.75,25,843.19,2.0
ORD12077,14-09-2025,CUST7131,Sita,Pune,Beverage,Cookies,Web,2,312.92,25,469.38,3.0
ORD12078,31-01-2025,CUST9403,Ravi,Hyderabad City,Beverage,Milk,Online,7,387.22,10,2439.49,1.0
ORD12079,05 Jul 2025,CUST3832,Anil,Bangalore,Dairy,Soft Drink,Offline,5,441.47,10,-1986.62,
ORD12080,12 Jan 2025,CUST6193,Priya,Hyderabad,Frozen Foods,Soft Drink,Online,1,193.61,25,145.21,4.0
ORD12081,02 Sep 2025,CUST2424,Priya,HYD,Beverages,Bread,Web,6,165.19,0,991.14,5.0
ORD12082,2025/04/30,CUST9959,Rahul,Mumbai,Snacks,Bread,Offline,10,227.55,5,2161.72,4.0
ORD12083,29-05-2025,CUST2369,Sita,Bangalore,Snacks, Milk ,Online,3,317.24,25,713.79,5.0
ORD12084,06 Jun 2025,CUST5948,Ravi,Chennai,Beverages,Chips,Offline,9,361.47,20,2602.58,4.0
ORD12085,21-10-2025,CUST4389,Ravi,HYD,Dairy,Soft Drink,Offline,4,174.05,20,556.96,
ORD12086,09 Aug 2025,CUST4566,Sneha,HYD,Bakery,Ice Cream,Online,2,457.42,0,-914.84,
ORD12087,2025/09/03,CUST5463,Ravi,Bengaluru,Bakery,Chips,Web,4,395.23,0,1580.92,2.0
ORD12088,10-09-2025,CUST3514,Priya,Chennai,Frozen Foods,Cake,Mobile App,6,47.86,25,215.37,3.0
ORD12089,2025/02/08,CUST1898,Anil,Chennai,Frozen Foods,Chips,Mobile App,8,480.65,20,3076.16,1.0
ORD12090,16-01-2025,CUST5602,Sneha,Mumbai,Bakery,Bread,Mobile App,7,437.43,0,-3062.01,5.0
ORD12091,06-11-2025,CUST6214,Kiran,Hyderabad,Snacks,Bread,Store,8,48.45,15,329.46,
ORD12092,2025/02/03,CUST6531,Ravi,Pune,Beverage,Bread,Web,4,163.16,0,652.64,4.0
ORD12093,05 Oct 2025,CUST4055,Anil,Hyderabad City,Bakery,Milk,Web,6,307.89,0,1847.34,4.0
ORD12094,21-12-2025,CUST7894,Rahul,Hyderabad,Beverages,Cookies,Web,6,171.86,0,1031.16,1.0
ORD12095,26-03-2025,CUST3381,Sneha,Bangalore,Bakery,Bread,Online,8,113.82,20,728.45,2.0
ORD12096,22-12-2025,CUST8857,Sneha,Bengaluru,Snacks,Cookies,Mobile App,7,222.12,10,1399.36,
ORD12097,15-02-2025,CUST1611,Ravi,HYD,Beverage,Soft Drink,Web,6,447.33,20,2147.18,4.0
ORD12098,03 Jan 2025,CUST6105,Sita,Bangalore,Frozen Foods,Ice Cream,Mobile App,2,197.54,5,375.33,
ORD12099,2025/02/07,CUST3726,Sneha,Mumbai,Frozen Foods,Ice Cream,Online,1,432.68,15,367.78,5.0
ORD12100,2025/06/24,CUST9299,Priya,Bengaluru,Beverages,Cookies,Mobile App,3,375.93,20,902.23,4.0
ORD12101,17-05-2025,CUST7721,Anil,Mumbai,Snacks,Ice Cream,Online,6,154.79,10,835.87,3.0
ORD12102,04-01-2025,CUST7167,Sita,Pune,Beverage,Juice,Offline,3,93.05,5,265.19,5.0
ORD12103,30 Nov 2025,CUST6322,Vijay,Pune,Snacks,Bread,Store,9,131.24,10,1063.04,1.0
ORD12104,16 Jan 2025,CUST1315,Sita,Bangalore,Beverage, Cookies ,Store,2,53.42,15,90.81,3.0
ORD12105,2025/10/15,CUST6418,Anil,Chennai,Frozen Foods,Cake,Online,1,27.49,15,23.37,4.0
ORD12106,03 Apr 2025,CUST8798,Rahul,Chennai,Dairy,Juice,Offline,6,160.97,0,965.82,
ORD12107,28 Mar 2025,CUST8552,Ravi,Bengaluru,Frozen Foods,Soft Drink,Web,2,331.21,15,563.06,3.0
ORD12108,2025/04/30,CUST2492,Sita,Hyderabad,Snacks,Bread,Online,3,222.83,25,501.37,4.0
ORD12109,27 Aug 2025,CUST1670,Sita,Bengaluru,Bakery,Ice Cream,Web,6,235.27,0,1411.62,2.0
ORD12110,16 Feb 2025,CUST8919,Priya,Hyderabad City,Frozen Foods,Bread,Store,6,391.46,20,1879.01,2.0
ORD12111,2025/07/03,CUST5487,Vijay,Pune,Frozen Foods,Soft Drink,Mobile App,1,460.79,15,391.67,4.0
ORD12112,2025/02/12,CUST5548,Kiran,HYD,Frozen Foods,Soft Drink,Online,8,480.7,25,2884.2,5.0
ORD12113,23-10-2025,CUST2688,Sita,Bangalore,Snacks,Soft Drink,Store,7,143.74,15,855.25,1.0
ORD12114,05-06-2025,CUST4026,Priya,Bangalore,Dairy,Cake,Mobile App,9,460.28,25,3106.89,
ORD12115,14 Oct 2025,CUST3827,Vijay,Chennai,Snacks,Chips,Offline,9,445.93,25,3010.03,2.0
ORD12116,29 Nov 2025,CUST7649,Ravi,Mumbai,Frozen Foods,Milk,Online,7,251.87,20,1410.47,4.0
ORD12117,2025/08/09,CUST9677,Anil,Hyderabad City,Snacks,Bread,Online,6,240.5,15,1226.55,
ORD12118,07 Apr 2025,CUST7830,,Mumbai,Bakery,Chips,Offline,4,253.96,0,1015.84,5.0
ORD12119,13 Sep 2025,CUST9056,Ravi,Bengaluru,Bakery,Bread,Mobile App,5,305.06,25,1143.97,4.0
ORD12120,17-12-2025,CUST7997,Sneha,Pune,Dairy,Cake,Web,5,409.8,15,1741.65,2.0
ORD12121,15 Feb 2025,CUST4175,Kiran,Bengaluru,Beverage,Cake,Offline,5,259.24,20,1036.96,1.0
ORD12122,01-02-2025,CUST5189,Sneha,Chennai,Beverages,Juice,Web,4,48.01,5,182.44,4.0
ORD12123,25-04-2025,CUST7243,Ravi,Bangalore,Beverage,Chips,Online,8,381.67,10,2748.02,1.0
ORD12124,25-06-2025,CUST8900,Kiran,Hyderabad,Snacks,Juice,Web,6,78.64,10,424.66,2.0
ORD12125,2025/04/18,CUST3448,Sneha,Chennai,Frozen Foods,Bread,Mobile App,8,228.55,5,1736.98,2.0
ORD12126,24-09-2025,CUST4818,Vijay,Bangalore,Frozen Foods,Bread,Mobile App,3,109.39,20,262.54,1.0
ORD12127,24 Dec 2025,CUST1182,,Bengaluru,Beverages,Ice Cream,Offline,4,140.47,0,561.88,4.0
ORD12128,11 Apr 2025,CUST8976,Sita,Hyderabad,Beverage,Bread,Mobile App,6,211.34,0,1268.04,
ORD12129,21 Feb 2025,CUST7326,Rahul,Bengaluru,Beverage,Soft Drink,Web,7,294.26,15,1750.85,
ORD12130,20-12-2025,CUST3383,Sita,Pune,Beverages,Bread,Store,3,228.84,0,686.52,
ORD12131,2025/09/29,CUST8484,Anil,Pune,Frozen Foods,Milk,Store,9,122.42,20,881.42,5.0
ORD12132,13-12-2025,CUST7891,Sita,Chennai,Beverage,Chips,Online,2,305.05,10,549.09,
ORD12133,16-01-2025,CUST8499,,Bangalore,Beverage,Juice,Mobile App,9,214.3,25,1446.53,4.0
ORD12134,2025/02/17,CUST4034,Sneha,Bengaluru,Beverages,Cookies,Mobile App,2,447.48,0,894.96,3.0
ORD12135,20-03-2025,CUST4733,Rahul,Bengaluru,Bakery,Juice,Web,8,161.58,20,1034.11,4.0
ORD12136,28-05-2025,CUST7029,Anil,Bangalore,Snacks,Cookies,Mobile App,5,219.08,15,931.09,
ORD12137,09-09-2025,CUST7161,Ravi,Bangalore,Frozen Foods, Soft Drink ,Offline,3,373.42,15,952.22,4.0
ORD12138,19 Jul 2025,CUST4503,Vijay,HYD,Dairy,Milk,Mobile App,4,156.84,20,501.89,5.0
ORD10393,25-10-2025,CUST4405,Ravi,Hyderabad City,Dairy,Ice Cream,Web,7,210.24,25,1103.76,4.0
ORD12140,18 Aug 2025,CUST1380,Anil,Bangalore,Dairy,Cookies,Online,5,63.86,15,271.41,5.0
ORD12141,30 May 2025,CUST8132,Rahul,Bengaluru,Beverage, Soft Drink ,Mobile App,6,380.59,5,2169.36,4.0
ORD12142,19-12-2025,CUST7373,Vijay,Mumbai,Beverage,Chips,Online,6,82.77,20,397.3,3.0
ORD12143,15 Aug 2025,CUST5480,Priya,Bangalore,Beverage,Cake,Web,9,462.73,20,3331.66,4.0
ORD12144,26 Jul 2025,CUST7388,Rahul,Bengaluru,Dairy,Chips,Store,6,47.72,5,272.0,5.0
ORD12145,2025/03/26,CUST4058,Anil,HYD,Frozen Foods,Bread,Web,9,214.74,10,1739.39,1.0
ORD12146,01 May 2025,CUST5909,Vijay,Hyderabad,Beverages,Chips,Mobile App,5,221.41,10,996.35,1.0
ORD12147,2025/08/14,CUST1725,Vijay,Bangalore,Frozen Foods,Soft Drink,Store,2,224.49,5,426.53,3.0
ORD12148,27 Jul 2025,CUST3009,Rahul,Chennai,Bakery,Juice,Store,2,326.47,25,489.71,3.0
ORD12149,2025/04/21,CUST1005,Kiran,Hyderabad,Beverages,Juice,Store,7,20.61,5,137.06,3.0
ORD12150,04-09-2025,CUST2517,Ravi,Chennai,Bakery,Chips,Online,5,409.11,15,1738.72,5.0
ORD12151,01-12-2025,CUST6505,Priya,HYD,Bakery,Soft Drink,Online,7,320.23,25,1681.21,3.0
ORD12152,31-10-2025,CUST6098,Sneha,Hyderabad City,Bakery,Soft Drink,Offline,8,56.87,0,454.96,
